pert,model,pds,cosine,pearson_top500,h1_l1,ref_l1
KAT2A,gene_top100_x16,0.17333333333333334,0.02156318592296396,0.025406008026722566,971.8105582567914,339.83728052303195
KAT2A,gene_top100_x64,0.17333333333333334,0.02156318592296396,0.025406008026722566,971.8105582567914,339.83728052303195
KAT2A,gene_top100_x256,0.17333333333333334,0.02156318592296396,0.025406008026722566,971.8105582567914,339.83728052303195
KAT2A,gene_top200_x16,0.17333333333333334,0.024324595776508758,0.026821552844310575,971.8105582567914,339.83728052303195
KAT2A,gene_top200_x64,0.17333333333333334,0.024324595776508758,0.026821552844310575,971.8105582567914,339.83728052303195
KAT2A,gene_top200_x256,0.17333333333333334,0.024324595776508758,0.026821552844310575,971.8105582567914,339.83728052303195
KAT2A,prog,0.18000000000000005,0.03746936602473089,-0.004245093658073557,971.8105582567914,339.83728052303195
KDM1A,zero,0.00666666666666671,0.0,0.0,2727.563420060924,399.1524600905832
KDM1A,h1_mean,0.00666666666666671,0.6525001100073039,0.4000229842666901,2727.563420060924,399.1524600905832
KDM1A,gene_direct,0.00666666666666671,0.440455734026065,0.42677807771409,2727.563420060924,399.1524600905832
KDM1A,gene_scaled,0.00666666666666671,0.44045573402606486,0.4267780777140901,2727.563420060924,399.1524600905832
